Country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million
Sint Maarten (Dutch part),2020-08-05,156,6,5,3637.89,139.919,116.599
Sint Maarten (Dutch part),2020-08-06,160,4,5.571,3731.169,93.279,129.925
Sint Maarten (Dutch part),2020-08-07,176,16,6.857,4104.286,373.117,159.907
Sint Maarten (Dutch part),2020-08-08,177,1,7,4127.606,23.32,163.239
Sint Maarten (Dutch part),2020-08-09,189,12,8.714,4407.444,279.838,203.215
Sint Maarten (Dutch part),2020-08-10,189,0,6.143,4407.444,0,143.25
Sint Maarten (Dutch part),2020-08-11,189,0,5.571,4407.444,0,129.925
Sint Maarten (Dutch part),2020-08-12,219,30,9,5107.038,699.594,209.878
Sint Maarten (Dutch part),2020-08-13,248,29,12.571,5783.312,676.274,293.163
Sint Maarten (Dutch part),2020-08-14,263,15,12.429,6133.109,349.797,289.832
Sint Maarten (Dutch part),2020-08-15,269,6,13.143,6273.028,139.919,306.489
Sint Maarten (Dutch part),2020-08-16,300,31,15.857,6995.942,722.914,369.786
Sint Maarten (Dutch part),2020-08-17,317,17,18.286,7392.379,396.437,426.419
Sint Maarten (Dutch part),2020-08-18,326,9,19.571,7602.257,209.878,456.402
Sint Maarten (Dutch part),2020-08-19,326,0,15.286,7602.257,0,356.46
Sint Maarten (Dutch part),2020-08-20,348,22,14.286,8115.293,513.036,333.14
Sint Maarten (Dutch part),2020-08-21,353,5,12.857,8231.892,116.599,299.826
Sint Maarten (Dutch part),2020-08-22,353,0,12,8231.892,0,279.838
Sint Maarten (Dutch part),2020-08-23,368,15,9.714,8581.689,349.797,226.535
Sint Maarten (Dutch part),2020-08-24,396,28,11.286,9234.644,652.955,263.181
Sint Maarten (Dutch part),2020-08-25,408,12,11.714,9514.482,279.838,273.175
Sint Maarten (Dutch part),2020-08-26,418,10,13.143,9747.68,233.198,306.489
Sint Maarten (Dutch part),2020-08-27,442,24,13.429,10307.355,559.675,313.152
Sint Maarten (Dutch part),2020-08-28,444,2,13,10353.995,46.64,303.158
Sint Maarten (Dutch part),2020-08-29,444,0,13,10353.995,0,303.158
Sint Maarten (Dutch part),2020-08-30,460,16,13.143,10727.112,373.117,306.489
Sint Maarten (Dutch part),2020-08-31,463,3,9.571,10797.071,69.959,223.204
Sint Maarten (Dutch part),2020-09-01,476,13,9.714,11100.229,303.158,226.535
Sint Maarten (Dutch part),2020-09-02,482,6,9.143,11240.147,139.919,213.21
Sint Maarten (Dutch part),2020-09-03,482,0,5.714,11240.147,0,133.256
Sint Maarten (Dutch part),2020-09-04,504,22,8.571,11753.183,513.036,199.884
Sint Maarten (Dutch part),2020-09-05,511,7,9.571,11916.422,163.239,223.204
Sint Maarten (Dutch part),2020-09-06,511,0,7.286,11916.422,0,169.901
Sint Maarten (Dutch part),2020-09-07,511,0,6.857,11916.422,0,159.907
Sint Maarten (Dutch part),2020-09-08,516,5,5.714,12033.021,116.599,133.256
Sint Maarten (Dutch part),2020-09-09,527,11,6.429,12289.539,256.518,149.913
Sint Maarten (Dutch part),2020-09-10,530,3,6.857,12359.498,69.959,159.907
Sint Maarten (Dutch part),2020-09-11,530,0,3.714,12359.498,0,86.616
Sint Maarten (Dutch part),2020-09-12,531,1,2.857,12382.818,23.32,66.628
Sint Maarten (Dutch part),2020-09-13,533,2,3.143,12429.458,46.64,73.291
Sint Maarten (Dutch part),2020-09-14,549,16,5.429,12802.575,373.117,126.593
Sint Maarten (Dutch part),2020-09-15,549,0,4.714,12802.575,0,109.936
Sint Maarten (Dutch part),2020-09-16,549,0,3.143,12802.575,0,73.291
Sint Maarten (Dutch part),2020-09-17,557,8,3.857,12989.133,186.558,89.948
Sint Maarten (Dutch part),2020-09-18,565,8,5,13175.691,186.558,116.599
Sint Maarten (Dutch part),2020-09-19,574,9,6.143,13385.57,209.878,143.25
Sint Maarten (Dutch part),2020-09-20,584,10,7.286,13618.768,233.198,169.901
Sint Maarten (Dutch part),2020-09-21,584,0,5,13618.768,0,116.599
Sint Maarten (Dutch part),2020-09-22,591,7,6,13782.006,163.239,139.919
Sint Maarten (Dutch part),2020-09-23,594,3,6.429,13851.966,69.959,149.913
Sint Maarten (Dutch part),2020-09-24,616,22,8.429,14365.002,513.036,196.553
Sint Maarten (Dutch part),2020-09-25,618,2,7.571,14411.641,46.64,176.564
Sint Maarten (Dutch part),2020-09-26,627,9,7.571,14621.52,209.878,176.564
Sint Maarten (Dutch part),2020-09-27,633,6,7,14761.438,139.919,163.239
Sint Maarten (Dutch part),2020-09-28,644,11,8.571,15017.956,256.518,199.884
Sint Maarten (Dutch part),2020-09-29,645,1,7.714,15041.276,23.32,179.896
Sint Maarten (Dutch part),2020-09-30,659,14,9.286,15367.753,326.477,216.541
Sint Maarten (Dutch part),2020-10-01,667,8,7.286,15554.312,186.558,169.901
Sint Maarten (Dutch part),2020-10-02,668,1,7.143,15577.632,23.32,166.57
Sint Maarten (Dutch part),2020-10-03,674,6,6.714,15717.55,139.919,156.576
Sint Maarten (Dutch part),2020-10-04,678,4,6.429,15810.83,93.279,149.913
Sint Maarten (Dutch part),2020-10-05,679,1,5,15834.15,23.32,116.599
Sint Maarten (Dutch part),2020-10-06,686,7,5.857,15997.388,163.239,136.587
Sint Maarten (Dutch part),2020-10-07,686,0,3.857,15997.388,0,89.948
Sint Maarten (Dutch part),2020-10-08,689,3,3.143,16067.348,69.959,73.291
Sint Maarten (Dutch part),2020-10-09,698,9,4.286,16277.226,209.878,99.942
Sint Maarten (Dutch part),2020-10-10,703,5,4.143,16393.825,116.599,96.611
Sint Maarten (Dutch part),2020-10-11,707,4,4.143,16487.104,93.279,96.611
Sint Maarten (Dutch part),2020-10-12,710,3,4.429,16557.064,69.959,103.273
Sint Maarten (Dutch part),2020-10-13,710,0,3.429,16557.064,0,79.954
Sint Maarten (Dutch part),2020-10-14,719,9,4.714,16766.942,209.878,109.936
Sint Maarten (Dutch part),2020-10-15,729,10,5.714,17000.14,233.198,133.256
Sint Maarten (Dutch part),2020-10-16,737,8,5.571,17186.698,186.558,129.925
Sint Maarten (Dutch part),2020-10-17,746,9,6.143,17396.577,209.878,143.25
Sint Maarten (Dutch part),2020-10-18,749,3,6,17466.536,69.959,139.919
Sint Maarten (Dutch part),2020-10-19,753,4,6.143,17559.815,93.279,143.25
Sint Maarten (Dutch part),2020-10-20,756,3,6.571,17629.775,69.959,153.244
Sint Maarten (Dutch part),2020-10-21,756,0,5.286,17629.775,0,123.262
Sint Maarten (Dutch part),2020-10-22,769,13,5.714,17932.932,303.158,133.256
Sint Maarten (Dutch part),2020-10-23,776,7,5.571,18096.171,163.239,129.925
Sint Maarten (Dutch part),2020-10-24,780,4,4.857,18189.45,93.279,113.268
Sint Maarten (Dutch part),2020-10-25,780,0,4.429,18189.45,0,103.273
Sint Maarten (Dutch part),2020-10-26,784,4,4.429,18282.729,93.279,103.273
Sint Maarten (Dutch part),2020-10-27,789,5,4.714,18399.328,116.599,109.936
Sint Maarten (Dutch part),2020-10-28,789,0,4.714,18399.328,0,109.936
Sint Maarten (Dutch part),2020-10-29,805,16,5.143,18772.445,373.117,119.93
Sint Maarten (Dutch part),2020-10-30,805,0,4.143,18772.445,0,96.611
Sint Maarten (Dutch part),2020-10-31,805,0,3.571,18772.445,0,83.285
Sint Maarten (Dutch part),2020-11-01,826,21,6.571,19262.161,489.716,153.244
Sint Maarten (Dutch part),2020-11-02,831,5,6.714,19378.76,116.599,156.576
Seychelles,2020-03-15,2,2,,20.338,20.338,
Seychelles,2020-03-16,3,1,,30.506,10.169,
Seychelles,2020-03-17,4,1,,40.675,10.169,
Seychelles,2020-03-18,4,0,,40.675,0,
Seychelles,2020-03-19,6,2,,61.013,20.338,
Seychelles,2020-03-20,6,0,,61.013,0,
Seychelles,2020-03-21,7,1,1,71.182,10.169,10.169
Seychelles,2020-03-22,7,0,0.714,71.182,0,7.263
Seychelles,2020-03-23,7,0,0.571,71.182,0,5.811
Seychelles,2020-03-24,7,0,0.429,71.182,0,4.358
Seychelles,2020-03-25,7,0,0.429,71.182,0,4.358
Seychelles,2020-03-26,7,0,0.143,71.182,0,1.453
Seychelles,2020-03-27,7,0,0.143,71.182,0,1.453
Seychelles,2020-03-28,7,0,0,71.182,0,0
Seychelles,2020-03-29,7,0,0,71.182,0,0
Seychelles,2020-03-30,8,1,0.143,81.35,10.169,1.453
Seychelles,2020-03-31,10,2,0.429,101.688,20.338,4.358
Seychelles,2020-04-01,10,0,0.429,101.688,0,4.358
Seychelles,2020-04-02,10,0,0.429,101.688,0,4.358
Seychelles,2020-04-03,10,0,0.429,101.688,0,4.358
Seychelles,2020-04-04,10,0,0.429,101.688,0,4.358
Seychelles,2020-04-05,10,0,0.429,101.688,0,4.358
Seychelles,2020-04-06,10,0,0.286,101.688,0,2.905
Seychelles,2020-04-07,10,0,0,101.688,0,0
Seychelles,2020-04-08,10,0,0,101.688,0,0
Seychelles,2020-04-09,10,0,0,101.688,0,0
Seychelles,2020-04-10,10,0,0,101.688,0,0
Seychelles,2020-04-11,10,0,0,101.688,0,0
Seychelles,2020-04-12,10,0,0,101.688,0,0
Seychelles,2020-04-13,10,0,0,101.688,0,0
Seychelles,2020-04-14,10,0,0,101.688,0,0
Seychelles,2020-04-15,11,1,0.143,111.857,10.169,1.453
Seychelles,2020-04-16,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-17,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-18,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-19,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-20,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-21,11,0,0.143,111.857,0,1.453
Seychelles,2020-04-22,11,0,0,111.857,0,0
Seychelles,2020-04-23,11,0,0,111.857,0,0
Seychelles,2020-04-24,11,0,0,111.857,0,0
Seychelles,2020-04-25,11,0,0,111.857,0,0
Seychelles,2020-04-26,11,0,0,111.857,0,0
Seychelles,2020-04-27,11,0,0,111.857,0,0
Seychelles,2020-04-28,11,0,0,111.857,0,0
Seychelles,2020-04-29,11,0,0,111.857,0,0
Seychelles,2020-04-30,11,0,0,111.857,0,0
Seychelles,2020-05-01,11,0,0,111.857,0,0
Seychelles,2020-05-02,11,0,0,111.857,0,0
Seychelles,2020-05-03,11,0,0,111.857,0,0
Seychelles,2020-05-04,11,0,0,111.857,0,0
Seychelles,2020-05-05,11,0,0,111.857,0,0
Seychelles,2020-05-06,11,0,0,111.857,0,0
Seychelles,2020-05-07,11,0,0,111.857,0,0
Seychelles,2020-05-08,11,0,0,111.857,0,0
Seychelles,2020-05-09,11,0,0,111.857,0,0
Seychelles,2020-05-10,11,0,0,111.857,0,0
Seychelles,2020-05-11,11,0,0,111.857,0,0
Seychelles,2020-05-12,11,0,0,111.857,0,0
Seychelles,2020-05-13,11,0,0,111.857,0,0
Seychelles,2020-05-14,11,0,0,111.857,0,0
Seychelles,2020-05-15,11,0,0,111.857,0,0
Seychelles,2020-05-16,11,0,0,111.857,0,0
Seychelles,2020-05-17,11,0,0,111.857,0,0
Seychelles,2020-05-18,11,0,0,111.857,0,0
Seychelles,2020-05-19,11,0,0,111.857,0,0
Seychelles,2020-05-20,11,0,0,111.857,0,0
Seychelles,2020-05-21,11,0,0,111.857,0,0
Seychelles,2020-05-22,11,0,0,111.857,0,0
Seychelles,2020-05-23,11,0,0,111.857,0,0
Seychelles,2020-05-24,11,0,0,111.857,0,0
Seychelles,2020-05-25,11,0,0,111.857,0,0
Seychelles,2020-05-26,11,0,0,111.857,0,0
Seychelles,2020-05-27,11,0,0,111.857,0,0
Seychelles,2020-05-28,11,0,0,111.857,0,0
Seychelles,2020-05-29,11,0,0,111.857,0,0
Seychelles,2020-05-30,11,0,0,111.857,0,0
Seychelles,2020-05-31,11,0,0,111.857,0,0
Seychelles,2020-06-01,11,0,0,111.857,0,0
Seychelles,2020-06-02,11,0,0,111.857,0,0
Seychelles,2020-06-03,11,0,0,111.857,0,0
Seychelles,2020-06-04,11,0,0,111.857,0,0
Seychelles,2020-06-05,11,0,0,111.857,0,0
Seychelles,2020-06-06,11,0,0,111.857,0,0
Seychelles,2020-06-07,11,0,0,111.857,0,0
Seychelles,2020-06-08,11,0,0,111.857,0,0
Seychelles,2020-06-09,11,0,0,111.857,0,0
Seychelles,2020-06-10,11,0,0,111.857,0,0
Seychelles,2020-06-11,11,0,0,111.857,0,0
Seychelles,2020-06-12,11,0,0,111.857,0,0
Seychelles,2020-06-13,11,0,0,111.857,0,0
Seychelles,2020-06-14,11,0,0,111.857,0,0
Seychelles,2020-06-15,11,0,0,111.857,0,0
Seychelles,2020-06-16,11,0,0,111.857,0,0
Seychelles,2020-06-17,11,0,0,111.857,0,0
Seychelles,2020-06-18,11,0,0,111.857,0,0
Seychelles,2020-06-19,11,0,0,111.857,0,0
Seychelles,2020-06-20,11,0,0,111.857,0,0
Seychelles,2020-06-21,11,0,0,111.857,0,0
Seychelles,2020-06-22,11,0,0,111.857,0,0
Seychelles,2020-06-23,11,0,0,111.857,0,0
Seychelles,2020-06-24,11,0,0,111.857,0,0
Seychelles,2020-06-25,11,0,0,111.857,0,0
Seychelles,2020-06-26,11,0,0,111.857,0,0
Seychelles,2020-06-27,11,0,0,111.857,0,0
Seychelles,2020-06-28,11,0,0,111.857,0,0
Seychelles,2020-06-29,11,0,0,111.857,0,0
Seychelles,2020-06-30,11,0,0,111.857,0,0
Seychelles,2020-07-01,11,0,0,111.857,0,0
Seychelles,2020-07-02,11,0,0,111.857,0,0
Seychelles,2020-07-03,11,0,0,111.857,0,0
Seychelles,2020-07-04,11,0,0,111.857,0,0
Seychelles,2020-07-05,11,0,0,111.857,0,0
Seychelles,2020-07-06,11,0,0,111.857,0,0
Seychelles,2020-07-07,81,70,10,823.673,711.816,101.688
Seychelles,2020-07-08,81,0,10,823.673,0,101.688
Seychelles,2020-07-09,91,10,11.429,925.361,101.688,116.215
Seychelles,2020-07-10,94,3,11.857,955.867,30.506,120.573
Seychelles,2020-07-11,100,6,12.714,1016.88,61.013,129.289
Seychelles,2020-07-12,100,0,12.714,1016.88,0,129.289
Seychelles,2020-07-13,100,0,12.714,1016.88,0,129.289
Seychelles,2020-07-14,100,0,2.714,1016.88,0,27.601
Seychelles,2020-07-15,100,0,2.714,1016.88,0,27.601
Seychelles,2020-07-16,100,0,1.286,1016.88,0,13.074
Seychelles,2020-07-17,100,0,0.857,1016.88,0,8.716
Seychelles,2020-07-18,100,0,0,1016.88,0,0
Seychelles,2020-07-19,100,0,0,1016.88,0,0
Seychelles,2020-07-20,100,0,0,1016.88,0,0
Seychelles,2020-07-21,108,8,1.143,1098.231,81.35,11.621
Seychelles,2020-07-22,114,6,2,1159.243,61.013,20.338
Seychelles,2020-07-23,114,0,2,1159.243,0,20.338
Seychelles,2020-07-24,114,0,2,1159.243,0,20.338
Seychelles,2020-07-25,114,0,2,1159.243,0,20.338
Seychelles,2020-07-26,114,0,2,1159.243,0,20.338
Seychelles,2020-07-27,114,0,2,1159.243,0,20.338
Seychelles,2020-07-28,114,0,0.857,1159.243,0,8.716
Seychelles,2020-07-29,114,0,0,1159.243,0,0
Seychelles,2020-07-30,114,0,0,1159.243,0,0
Seychelles,2020-07-31,114,0,0,1159.243,0,0
Seychelles,2020-08-01,114,0,0,1159.243,0,0
Seychelles,2020-08-02,114,0,0,1159.243,0,0
Seychelles,2020-08-03,114,0,0,1159.243,0,0
Seychelles,2020-08-04,114,0,0,1159.243,0,0
Seychelles,2020-08-05,126,12,1.714,1281.269,122.026,17.432
Seychelles,2020-08-06,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-07,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-08,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-09,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-10,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-11,126,0,1.714,1281.269,0,17.432
Seychelles,2020-08-12,127,1,0.143,1291.438,10.169,1.453
Seychelles,2020-08-13,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-14,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-15,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-16,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-17,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-18,127,0,0.143,1291.438,0,1.453
Seychelles,2020-08-19,127,0,0,1291.438,0,0
Seychelles,2020-08-20,132,5,0.714,1342.282,50.844,7.263
Seychelles,2020-08-21,132,0,0.714,1342.282,0,7.263
Seychelles,2020-08-22,132,0,0.714,1342.282,0,7.263
Seychelles,2020-08-23,132,0,0.714,1342.282,0,7.263
Seychelles,2020-08-24,132,0,0.714,1342.282,0,7.263
Seychelles,2020-08-25,132,0,0.714,1342.282,0,7.263
Seychelles,2020-08-26,136,4,1.286,1382.957,40.675,13.074
Seychelles,2020-08-27,136,0,0.571,1382.957,0,5.811
Seychelles,2020-08-28,136,0,0.571,1382.957,0,5.811
Seychelles,2020-08-29,136,0,0.571,1382.957,0,5.811
Seychelles,2020-08-30,136,0,0.571,1382.957,0,5.811
Seychelles,2020-08-31,136,0,0.571,1382.957,0,5.811
Seychelles,2020-09-01,136,0,0.571,1382.957,0,5.811
Seychelles,2020-09-02,136,0,0,1382.957,0,0
Seychelles,2020-09-03,136,0,0,1382.957,0,0
Seychelles,2020-09-04,136,0,0,1382.957,0,0
Seychelles,2020-09-05,136,0,0,1382.957,0,0
Seychelles,2020-09-06,136,0,0,1382.957,0,0
Seychelles,2020-09-07,137,1,0.143,1393.126,10.169,1.453
Seychelles,2020-09-08,137,0,0.143,1393.126,0,1.453
Seychelles,2020-09-09,137,0,0.143,1393.126,0,1.453
Seychelles,2020-09-10,137,0,0.143,1393.126,0,1.453
Seychelles,2020-09-11,137,0,0.143,1393.126,0,1.453
Seychelles,2020-09-12,137,0,0.143,1393.126,0,1.453
Seychelles,2020-09-13,139,2,0.429,1413.463,20.338,4.358
Seychelles,2020-09-14,139,0,0.286,1413.463,0,2.905
Seychelles,2020-09-15,140,1,0.429,1423.632,10.169,4.358
Seychelles,2020-09-16,140,0,0.429,1423.632,0,4.358
Seychelles,2020-09-17,140,0,0.429,1423.632,0,4.358
Seychelles,2020-09-18,141,1,0.571,1433.801,10.169,5.811
Seychelles,2020-09-19,141,0,0.571,1433.801,0,5.811
Seychelles,2020-09-20,141,0,0.286,1433.801,0,2.905
Seychelles,2020-09-21,141,0,0.286,1433.801,0,2.905
Seychelles,2020-09-22,143,2,0.429,1454.139,20.338,4.358
Seychelles,2020-09-23,143,0,0.429,1454.139,0,4.358
Seychelles,2020-09-24,143,0,0.429,1454.139,0,4.358
Seychelles,2020-09-25,143,0,0.286,1454.139,0,2.905
Seychelles,2020-09-26,143,0,0.286,1454.139,0,2.905
Seychelles,2020-09-27,143,0,0.286,1454.139,0,2.905
Seychelles,2020-09-28,143,0,0.286,1454.139,0,2.905
Seychelles,2020-09-29,143,0,0,1454.139,0,0
Seychelles,2020-09-30,143,0,0,1454.139,0,0
Seychelles,2020-10-01,144,1,0.143,1464.308,10.169,1.453
Seychelles,2020-10-02,144,0,0.143,1464.308,0,1.453
Seychelles,2020-10-03,144,0,0.143,1464.308,0,1.453
Seychelles,2020-10-04,145,1,0.286,1474.476,10.169,2.905
Seychelles,2020-10-05,145,0,0.286,1474.476,0,2.905
Seychelles,2020-10-06,148,3,0.714,1504.983,30.506,7.263
Seychelles,2020-10-07,148,0,0.714,1504.983,0,7.263
Seychelles,2020-10-08,148,0,0.571,1504.983,0,5.811
Seychelles,2020-10-09,148,0,0.571,1504.983,0,5.811
Seychelles,2020-10-10,148,0,0.571,1504.983,0,5.811
Seychelles,2020-10-11,148,0,0.429,1504.983,0,4.358
Seychelles,2020-10-12,148,0,0.429,1504.983,0,4.358
Seychelles,2020-10-13,148,0,0,1504.983,0,0
Seychelles,2020-10-14,148,0,0,1504.983,0,0
Seychelles,2020-10-15,148,0,0,1504.983,0,0
Seychelles,2020-10-16,149,1,0.143,1515.152,10.169,1.453
Seychelles,2020-10-17,149,0,0.143,1515.152,0,1.453
Seychelles,2020-10-18,149,0,0.143,1515.152,0,1.453
Seychelles,2020-10-19,149,0,0.143,1515.152,0,1.453
Seychelles,2020-10-20,149,0,0.143,1515.152,0,1.453
Seychelles,2020-10-21,149,0,0.143,1515.152,0,1.453
Seychelles,2020-10-22,151,2,0.429,1535.489,20.338,4.358
Seychelles,2020-10-23,153,2,0.571,1555.827,20.338,5.811
Seychelles,2020-10-24,153,0,0.571,1555.827,0,5.811
Seychelles,2020-10-25,153,0,0.571,1555.827,0,5.811
Seychelles,2020-10-26,153,0,0.571,1555.827,0,5.811
Seychelles,2020-10-27,153,0,0.571,1555.827,0,5.811
Seychelles,2020-10-28,153,0,0.571,1555.827,0,5.811
Seychelles,2020-10-29,153,0,0.286,1555.827,0,2.905
Seychelles,2020-10-30,153,0,0,1555.827,0,0
Seychelles,2020-10-31,153,0,0,1555.827,0,0
Seychelles,2020-11-01,153,0,0,1555.827,0,0
Seychelles,2020-11-02,153,0,0,1555.827,0,0
Syria,2020-03-23,1,1,,0.057,0.057,
Syria,2020-03-24,1,0,,0.057,0,
Syria,2020-03-25,1,0,,0.057,0,
Syria,2020-03-26,1,0,,0.057,0,
Syria,2020-03-27,5,4,,0.286,0.229,
Syria,2020-03-28,5,0,,0.286,0,
Syria,2020-03-29,5,0,0.714,0.286,0,0.041
Syria,2020-03-30,9,4,1.143,0.514,0.229,0.065
Syria,2020-03-31,10,1,1.286,0.571,0.057,0.073
Syria,2020-04-01,10,0,1.286,0.571,0,0.073
Syria,2020-04-02,10,0,1.286,0.571,0,0.073
Syria,2020-04-03,16,6,1.571,0.914,0.343,0.09
Syria,2020-04-04,16,0,1.571,0.914,0,0.09
Syria,2020-04-05,16,0,1.571,0.914,0,0.09
Syria,2020-04-06,19,3,1.429,1.086,0.171,0.082
Syria,2020-04-07,19,0,1.286,1.086,0,0.073
Syria,2020-04-08,19,0,1.286,1.086,0,0.073
Syria,2020-04-09,19,0,1.286,1.086,0,0.073
Syria,2020-04-10,19,0,0.429,1.086,0,0.024
Syria,2020-04-11,19,0,0.429,1.086,0,0.024
Syria,2020-04-12,25,6,1.286,1.429,0.343,0.073
Syria,2020-04-13,25,0,0.857,1.429,0,0.049
Syria,2020-04-14,25,0,0.857,1.429,0,0.049
Syria,2020-04-15,29,4,1.429,1.657,0.229,0.082
Syria,2020-04-16,33,4,2,1.886,0.229,0.114
Syria,2020-04-17,33,0,2,1.886,0,0.114
Syria,2020-04-18,38,5,2.714,2.171,0.286,0.155
Syria,2020-04-19,38,0,1.857,2.171,0,0.106
Syria,2020-04-20,39,1,2,2.228,0.057,0.114
Syria,2020-04-21,39,0,2,2.228,0,0.114
Syria,2020-04-22,42,3,1.857,2.4,0.171,0.106
Syria,2020-04-23,42,0,1.286,2.4,0,0.073
Syria,2020-04-24,42,0,1.286,2.4,0,0.073
Syria,2020-04-25,42,0,0.571,2.4,0,0.033
Syria,2020-04-26,42,0,0.571,2.4,0,0.033
Syria,2020-04-27,43,1,0.571,2.457,0.057,0.033
Syria,2020-04-28,43,0,0.571,2.457,0,0.033
Syria,2020-04-29,43,0,0.143,2.457,0,0.008
Syria,2020-04-30,43,0,0.143,2.457,0,0.008
Syria,2020-05-01,43,0,0.143,2.457,0,0.008
Syria,2020-05-02,44,1,0.286,2.514,0.057,0.016
Syria,2020-05-03,44,0,0.286,2.514,0,0.016
Syria,2020-05-04,44,0,0.143,2.514,0,0.008
Syria,2020-05-05,44,0,0.143,2.514,0,0.008
Syria,2020-05-06,44,0,0.143,2.514,0,0.008
Syria,2020-05-07,45,1,0.286,2.571,0.057,0.016
Syria,2020-05-08,45,0,0.286,2.571,0,0.016
Syria,2020-05-09,47,2,0.429,2.686,0.114,0.024
Syria,2020-05-10,47,0,0.429,2.686,0,0.024
Syria,2020-05-11,47,0,0.429,2.686,0,0.024
Syria,2020-05-12,47,0,0.429,2.686,0,0.024
Syria,2020-05-13,47,0,0.429,2.686,0,0.024
Syria,2020-05-14,48,1,0.429,2.743,0.057,0.024
Syria,2020-05-15,48,0,0.429,2.743,0,0.024
Syria,2020-05-16,50,2,0.429,2.857,0.114,0.024
Syria,2020-05-17,51,1,0.571,2.914,0.057,0.033
Syria,2020-05-18,58,7,1.571,3.314,0.4,0.09
Syria,2020-05-19,58,0,1.571,3.314,0,0.09
Syria,2020-05-20,58,0,1.571,3.314,0,0.09
Syria,2020-05-21,58,0,1.429,3.314,0,0.082
Syria,2020-05-22,58,0,1.429,3.314,0,0.082
Syria,2020-05-23,59,1,1.286,3.371,0.057,0.073
Syria,2020-05-24,70,11,2.714,4,0.629,0.155
Syria,2020-05-25,86,16,4,4.914,0.914,0.229
Syria,2020-05-26,106,20,6.857,6.057,1.143,0.392
Syria,2020-05-27,121,15,9,6.914,0.857,0.514
Syria,2020-05-28,121,0,9,6.914,0,0.514
Syria,2020-05-29,121,0,9,6.914,0,0.514
Syria,2020-05-30,122,1,9,6.971,0.057,0.514
Syria,2020-05-31,122,0,7.429,6.971,0,0.424
Syria,2020-06-01,122,0,5.143,6.971,0,0.294
Syria,2020-06-02,123,1,2.429,7.028,0.057,0.139
Syria,2020-06-03,123,0,0.286,7.028,0,0.016
Syria,2020-06-04,123,0,0.286,7.028,0,0.016
Syria,2020-06-05,124,1,0.429,7.085,0.057,0.024
Syria,2020-06-06,124,0,0.286,7.085,0,0.016
Syria,2020-06-07,124,0,0.286,7.085,0,0.016
Syria,2020-06-08,141,17,2.714,8.057,0.971,0.155
Syria,2020-06-09,144,3,3,8.228,0.171,0.171
Syria,2020-06-10,146,2,3.286,8.343,0.114,0.188
Syria,2020-06-11,152,6,4.143,8.685,0.343,0.237
Syria,2020-06-12,164,12,5.714,9.371,0.686,0.327
Syria,2020-06-13,164,0,5.714,9.371,0,0.327
Syria,2020-06-14,170,6,6.571,9.714,0.343,0.375
Syria,2020-06-15,177,7,5.143,10.114,0.4,0.294
Syria,2020-06-16,177,0,4.714,10.114,0,0.269
Syria,2020-06-17,177,0,4.429,10.114,0,0.253
Syria,2020-06-18,178,1,3.714,10.171,0.057,0.212
Syria,2020-06-19,187,9,3.286,10.685,0.514,0.188
Syria,2020-06-20,187,0,3.286,10.685,0,0.188
Syria,2020-06-21,198,11,4,11.314,0.629,0.229
Syria,2020-06-22,204,6,3.857,11.657,0.343,0.22
Syria,2020-06-23,219,15,6,12.514,0.857,0.343
Syria,2020-06-24,231,12,7.714,13.2,0.686,0.441
Syria,2020-06-25,231,0,7.571,13.2,0,0.433
Syria,2020-06-26,242,11,7.857,13.828,0.629,0.449
Syria,2020-06-27,255,13,9.714,14.571,0.743,0.555
Syria,2020-06-28,256,1,8.286,14.628,0.057,0.473
Syria,2020-06-29,256,0,7.429,14.628,0,0.424
Syria,2020-06-30,269,13,7.143,15.371,0.743,0.408
Syria,2020-07-01,279,10,6.857,15.942,0.571,0.392
Syria,2020-07-02,293,14,8.857,16.742,0.8,0.506
Syria,2020-07-03,312,19,10,17.828,1.086,0.571
Syria,2020-07-04,328,16,10.429,18.742,0.914,0.596
Syria,2020-07-05,338,10,11.714,19.314,0.571,0.669
Syria,2020-07-06,358,20,14.571,20.456,1.143,0.833
Syria,2020-07-07,372,14,14.714,21.256,0.8,0.841
Syria,2020-07-08,372,0,13.286,21.256,0,0.759
Syria,2020-07-09,372,0,11.286,21.256,0,0.645
Syria,2020-07-10,372,0,8.571,21.256,0,0.49
Syria,2020-07-11,394,22,9.429,22.513,1.257,0.539
Syria,2020-07-12,394,0,8,22.513,0,0.457
Syria,2020-07-13,394,0,5.143,22.513,0,0.294
